lon	lat	title	description	icon	iconOffset
-9965572.39786	2055957.929	Yeso	Mller, F. 1960, Atlas arqueologico de la Republica Mexicana. 2, Campeche. Instituto Nacional de Antropologia e Historia, Mexico.	marker.png	-10,-24
-10040285.5873	2282084.94066	Yeso	Mller, F. 1960, Atlas arqueologico de la Republica Mexicana. 2, Campeche. Instituto Nacional de Antropologia e Historia, Mexico.	marker.png	-10,-24
-9994599.28145	2312036.86312	Yiba	Garza T., S, & E. B. Kurjack B. 1980 Archaeological Atlas of Yucatan	marker.png	-10,-24
-9859021.94648	2399374.62589	Yoactun	Covarrubias Reyna, M. and R. Burgos Villanueva, 2008, Geografía politíca de la provincia de Ah Kin Chel. Boletin del Sistema Nacional de Informacion Estadistica y Geografía de INEGII 1(1):119.	marker.png	-10,-24
-9809371.74475	2424423.5153	Yokdzidz	Kepecs, S., 1999, The Political Economy of Chikinchel, Yucatan, Mexico: a diachronic analysis from the prehispanic era through the age of Spanish administration, Ph. D. dissertation. University of Wisconsin.	marker.png	-10,-24
-10183067.3058	1785506.99006	Yolchunab	1991, Mapa Arqueolgico de la Repblica de Guatemala. Instituto Geographico Militar, Ministerio de la Defensa Naciona; Departamento de Monumentos Prehispanicos y Coloniales, Instituto de Antropologia e Historia de Guatemala, Guatemala C.A.	marker.png	-10,-24
-9989450.42864	2202068.80801	Yxpuhil	Mller, F. 1960, Atlas arqueologico de la Republica Mexicana. 2, Campeche. Instituto Nacional de Antropologia e Historia, Mexico.	marker.png	-10,-24
-10008102.0093	1991508.31377	Zacatal	1991, Mapa Arqueolgico de la Repblica de Guatemala. Instituto Geographico Militar, Ministerio de la Defensa Naciona; Departamento de Monumentos Prehispanicos y Coloniales, Instituto de Antropologia e Historia de Guatemala, Guatemala C.A.	marker.png	-10,-24
-10114335.3126	1689532.05153	Zacualpa	1991, Mapa Arqueolgico de la Repblica de Guatemala. Instituto Geographico Militar, Ministerio de la Defensa Naciona; Departamento de Monumentos Prehispanicos y Coloniales, Instituto de Antropologia e Historia de Guatemala, Guatemala C.A.	marker.png	-10,-24
-10184918.3496	1727651.59207	Zaculeu	Kelly, J., 1996, An archaeological guide to northern Central America : Belize, Guatemala, Honduras, and El Salvador. University of Oklahoma Press, Norman.	marker.png	-10,-24
-10237367.2947	2108014.95653	Zapotal	Matheny, R. T., 1970, The ceramics of Aguacatal, Campeche, Mexico. Papers of the New World Archaeological Foundation. New World Archaeological Foundation, Brigham Young University, Provo, Utah,.	marker.png	-10,-24
